tsɑʊ,2,曹槽嘈漕艚螬䏆慒巢樔
piɑʊ,1,標杓穮儦瀌麃鑣滮
iɑʊ,1,邀夭喓妖徼葽要腰么
lɑʊ,2,勞醪牢簩峱呶怓澇撈𤎤
tsiɑʊ,1,焦蕉椒燋鷦噍僬膲
tʰɑʊ,1,叨韜滔絛慆饕謟
ʃɑʊ,2,迢韶髫軺鞗岧
ɹ̠ɑʊ,2,撓饒猱橈澆饒襓
tiɑʊ,2,調條蜩鰷苕佻
xɑʊ,2,豪毫號濠籇壕
tiɑʊ,1,刁雕凋貂彫𦨣鵰
tʰiɑʊ,1,挑銚祧惀跳
pɑʊ,2,庖匏炮咆跑袍刨
ɕiɑʊ,2,肴爻崤淆烋
mɑʊ,2,毛旄髦芼茅
pɑʊ,1,包胞裦疱
pʰiɑʊ,1,飄漂飆僄幖薸螵嘌
tɕʰiɑʊ,1,敲骹墝尻熇磽撬
tʃɑʊ,2,潮朝晁鼂嘲
miɑʊ,2,苗描貓錨
tsɑʊ,1,遭糧灱䐬
tsʰɑʊ,1,鈔訬操耖
pʰɑʊ,1,拋泡脬
xɑʊ,1,蒿薅嘷
tɑʊ,1,刀舠㣼
tsiɑʊ,2,樵憔譙
tʃʰɑʊ,1,超弨
piɑʊ,2,瓢嫖
ʃɑʊ,1,燒
tsʰiɑʊ,1,鍫
ŋɑʊ,1,坳
to,1,多
to,2,沱鼉駝佗陀酡紽跎䭾驒
o,2,禾娥蛾訛鵝峨俄睋莪吪哦囮
kʰo,1,科柯窠苛蝌訶軻珂痾牁
so,1,蓑梭莎娑傞挱𥆝唆
mo,2,磨魔麽摩𩞁摹模謨嫫膜蟆
xo,2,和何荷河龢荷
lo,2,羅鑼蘿螺籮驘那攤蠃囉覶挪腡
tsʰo,1,搓蹉磋瘥瑳鹺嵯痤齹
po,1,波嶓番陂玻菠
ko,1,歌戈哥鍋過薖
o,1,阿窩萵䋪
po,2,婆皤鄱
pʰo,1,坡頗
tʰo,1,拖他
xo,1,呵
tɕio,2,茄
təŋ,3,懂董動挏洞
iəŋ,3,勇湧俑擁壅宂甬踊氄慂蛹茸
pʰəŋ,3,棒覂菶琫玤唪䩬
kəŋ,3,拱栱珙蛬拲鞏輁嗊㘢共
tʃəŋ,3,冢腫尰重踵種
ləŋ,3,隴壟籠攏努弩砮篢
məŋ,3,懵蠓矇幪猛蜢
xəŋ,3,奉汞澒項諷哄
tsəŋ,3,總傯𥡥𩮰憁
səŋ,3,聳悚竦嵸慫
kʰəŋ,3,孔空恐礦
əŋ,3,蓊塕滃
tʰəŋ,3,桶侗統
ɕiəŋ,3,詾洶
pəŋ,3,蚌
tʃʰəŋ,3,寵
ɕiɑŋ,3,享饗響蠁嚮餉晌
fɑŋ,3,倣恍慌幌晃仿滉榥紡昉㬻怳旊放䀮𧧢訪舫
uɑŋ,3,枉罔網魍惘輞往菵
tɑŋ,3,黨讜簜蕩曭盪𣎲碭崵
pɑŋ,3,榜蒡蚌棒髈綁氆
iɑŋ,3,飬痒鞅坱泱瀁
siɑŋ,3,想像橡象潒鮝
sɑŋ,3,爽顙磉磢嗓塽
tʃɑŋ,3,掌長杖丈仗
tʰɑŋ,3,儻帑惝倘
tʃʰɑŋ,3,廠敞氅昶
liɑŋ,3,兩緉魎輛倆
tɕʰiɑŋ,3,襁彊鏹勥繦
mɑŋ,3,莽蟒漭
lɑŋ,3,朗曩𣚠
tsiɑŋ,3,獎蔣槳
tsʰɑŋ,3,創撞戇
ɹ̠ɑŋ,3,壤攘穰釀
ʃɑŋ,3,賞上
kuɑŋ,3,廣獷
kʰɑŋ,3,慷沆骯
tsɑŋ,3,髒
ȵiɑŋ,3,仰
tɕiɑŋ,3,講
ŋɑŋ,3,盎
tsɑŋ,3,駔
kɑŋ,3,港
xɑŋ,3,項
tsʰiɑŋ,3,搶
ʃɿ˗,3,史始矢使豕弛氏豸廌諟駛是視市恃舓𦳊杝
tʃɿ˗,3,只抵咫指紙黹㫖芷徴祉址阯枳沚厎軹止坻畤痔
tsɿ,3,子紫梓姊滓秭笫胏耔峙庤
tsʰɿ,3,此泚玼佌訿訾佌
