xɑ,3,哈
xɑ,5,下[(俗音)]夏[(俗音)]
xɑ,7,嚇[(俗音)]峽[(俗音)]狹[(俗音)]瞎[(俗音)]
tʃɑ/tsɑ,1,渣查揸楂柤樝皻齇槎髽喳遮[(或音)]
tʃɑ/tsɑ,2,茶搽查垞
tʃɑ/tsɑ,3,咱喒偺鮓者[(或音)]
tʃɑ/tsɑ,5,乍炸咋詐厏痄榨搾醡柵溠夎蜡䄍𣛽咤[(或音)]蔗[(語音兼叶音)]
tʃɑ/tsɑ,7,扎札紮紥軋炸煠蚱眨閘牐𦂉鍘哳𠍹劄雜襍匝帀咂砸拶㭮桚唼𠸝噆囋折[(或音)]這[(或音)]隻[(俗音)]
tʃʰɑ/tsʰɑ,1,叉扠杈差艖奓銟嗏車[(或音)]硨[(或音)]喳[(異讀)]
tʃʰɑ/tsʰɑ,2,槎[(異讀)]茶[(俗音)]搽[(俗音)]查[(俗音)]垞[(俗音)]
tʃʰɑ/tsʰɑ,3,扯[(或音)]哆[(或音)]
tʃʰɑ/tsʰɑ,5,汊衩䟕岔奼侘咤姹詫蜡[(異讀)]
tʃʰɑ/tsʰɑ,7,插挿鍤𠝞歃䅤臿𠚏刹扱爡察詧擦𮜨坼[(或音)]拆[(或音)]尺[(俗音)]
ʃɑ/sɑ,1,沙砂痧紗莎裟桬鯊猀䤬杉仨賒[(或音)]畬[(或音)]奢[(或音)]
ʃɑ/sɑ,2,蛇[(或音)]佘[(或音)]
ʃɑ/sɑ,3,儍傻啥𡂡灑洒舍[(或音)]耍[(俗音)]𠻦[(俗音)]
ʃɑ/sɑ,5,廈嗄舍[(或音)]射[(或音)]
ʃɑ/sɑ,7,殺鎩摋𥻦箑𦵉翣霎煞卅颯薩趿靸𩎕圾𢶍𪮫刷刹設[(或音)]石[(俗音)]失[(俗音)]歃[(異讀)]
iɑ,1,呀鴉鵶椏啞枒丫耶[(或音)]椰[(或音)]
iɑ,2,牙芽蚜齖琊衙涯崖厓爺[(或音)]鋣[(或音)]
iɑ,3,雅疋啞野[(或音)]也[(或音)]
iɑ,5,亞婭氬稏迓訝庌砑犽御輅夜[(或音)]
iɑ,7,押鴨軋圠揠掗壓嚈葉[(或音)]謁[(或音)]
piɑ,7,壁[(語音)]
pʰiɑ,7,劈[(語音)]
tiɑ,1,爹
tiɑ,2,提[(俗音)]
tiɑ,7,滴[(俗音)]
tʰiɑ,7,踢[(語音)]
liɑ,7,栗[(語音)]
tɕiɑ,1,加伽枷迦痂笳耞袈鉫珈跏嘉佳家傢葭豭
tɕiɑ,2,茄
tɕiɑ,3,賈檟榎假椵叚瘕嘏斝
tɕiɑ,5,價賈稼嫁架駕
tɕiɑ,7,夾裌袷浹莢鋏郟蛺頰梜筴鵊甲呷鉀胛岬鞈鞂恝嘎戛戞挾[(俗音)]峽[(俗音)]篋[(俗音)]
tsia,1,嗟[(或音)]
tsia,2,斜[(語音兼叶音)]
tsia,3,姐[(或音)]
tsia,5,借[(或音)]
tsia,7,節[(語音兼叶音)]
tɕʰiɑ,3,卡
tɕʰiɑ,7,恰洽帢跲祫掐
tsʰiɑ,7,緝[(俗音)]
ɕiɑ,1,蝦鰕𤹉谺
ɕiɑ,2,瑕遐蝦赮騢霞瘕
ɕiɑ,3,夏
ɕiɑ,5,夏廈厦下嗄暇罅𥕕
